Stations_id, von_datum,bis_datum,Stationshoehe, geoBreite,geoLaenge ,Stationsname, Bundesland, Abgabe
351,19461001,20241030,502,51.6926,10.6978,Oberharz am Brocken-Sorge,Sachsen-Anhalt,Frei
352,19310101,19701230,85,52.2333,9.6667,Bennigsen,Niedersachsen,Frei
353,19690101,20051231,32,52.4067,12.3726,Bensdorf-Woltersdorf,Brandenburg,Frei
354,18951101,20241002,458,50.646,10.5896,Zella-Mehlis-Benshausen,Thüringen,Frei
355,19470101,19891031,140,49.6789,8.6276,Bensheim,Hessen,Frei
356,19780101,20040630,78,52.3361,9.6288,Benthe,Niedersachsen,Frei
357,19410101,20241030,50,52.3018,7.1301,"Bentheim, Bad",Niedersachsen,Frei
358,19510101,20061231,13,53.0491,8.133,Benthullen,Niedersachsen,Frei
359,19510101,20241030,464,49.1022,11.796,Beratzhausen,Bayern,Frei
360,19510101,20241030,403,49.1116,11.4329,Berching,Bayern,Frei
361,19480101,19981231,550,47.6344,13.0109,Berchtesgaden (KKst),Bayern,Frei
363,19310101,19871231,930,47.6327,13.0503,Berchtesgaden-Obersalzberg,Bayern,Frei
364,19910201,20241030,716,47.6525,13.056,Berchtesgaden-Oberau,Bayern,Frei
365,19911001,20020930,421,49.3311,11.4303,Berg/Oberpfalz,Bayern,Frei
366,19460531,20241030,265,50.7524,12.1673,Berga/Elster,Thüringen,Frei
369,19510101,19950831,76,52.8333,9.9833,"Bergen-Nindorf, Kreis Celle",Niedersachsen,Frei
371,18970501,20241030,82,54.4215,13.4379,Bergen/Rügen,Mecklenburg-Vorpommern,Frei
372,19310101,20140630,67,50.9552,7.1018,Bergisch Gladbach -Refrath,Nordrhein-Westfalen,Frei
374,19310101,20031231,402,48.8498,9.4881,Berglen-Birkenweißbuch,Baden-Württemberg,Frei
375,19610101,19990831,375,51.0023,7.6711,Bergneustadt-Hüngringhausen,Nordrhein-Westfalen,Frei
376,18990101,20241030,270,49.8981,10.0653,Bergtheim,Bayern,Frei
377,19410101,20241030,210,49.107,7.9967,"Bergzabern, Bad",Rheinland-Pfalz,Frei
378,19510101,20241030,134,51.6842,10.1078,Berka,Niedersachsen,Frei
379,19540701,20241030,304,50.9075,11.2665,"Berka, Bad (Flugplatz)",Thüringen,Frei
381,19280920,20000831,287,50.8988,11.2739,"Berka, Bad",Thüringen,Frei
382,19500610,20001130,225,50.9405,10.0746,Berka/Werra,Thüringen,Frei
383,19310101,20001031,318,51.2373,9.8899,Berkatal-Frankenhain,Hessen,Frei
384,19840101,20140923,570,48.0409,10.0808,Berkheim,Baden-Württemberg,Frei
385,19310101,19601230,35,52.6,9.7667,Berkhof,Niedersachsen,Frei
386,19730701,19861130,445,51.0454,8.3851,"Berleburg, Bad",Nordrhein-Westfalen,Frei
387,18950806,20061231,470,51.0667,8.3833,"Berleburg, Bad (Alte Warte)",Nordrhein-Westfalen,Frei
388,19510101,19910630,510,51.1201,8.454,"Berleburg, Bad-Girkhausen",Nordrhein-Westfalen,Frei
389,19310101,20241030,436,51.0148,8.4318,"Berleburg, Bad-Arfeld",Nordrhein-Westfalen,Frei
390,19861201,20241030,610,50.9837,8.3683,"Berleburg, Bad-Stünzel",Nordrhein-Westfalen,Frei
391,19310101,20061231,450,51.0698,8.2888,"Berleburg, Bad-Wingeshausen",Nordrhein-Westfalen,Frei
392,19310101,20061231,543,51.0948,8.5148,"Berleburg, Bad-Wunderthausen",Nordrhein-Westfalen,Frei
394,19780101,19960630,43,52.5903,13.3833,Berlin (Rosenthal),Berlin,Frei
399,19690101,20110731,36,52.5198,13.4057,Berlin-Alexanderplatz,Berlin,Frei
400,19610101,20241030,60,52.631,13.5021,Berlin-Buch,Berlin,Frei
401,19710101,19931231,55,52.5167,13.2667,Berlin-Charlottenburg,Berlin,Frei
402,18760101,19621231,55,52.4564,13.2997,Berlin-Dahlem (LFAG),Berlin,Frei
403,19500101,20241030,51,52.4537,13.3017,Berlin-Dahlem (FU),Berlin,Frei
404,19740101,20021231,38,52.5047,13.5215,Berlin-Friedrichsfelde,Berlin,Frei
406,19900101,19940331,33,52.5167,13.4167,Berlin-Friedrichshain,Berlin,Frei
407,19580101,19780331,48,52.6461,13.2858,Berlin-Frohnau,Berlin,Frei
409,19780101,19961231,35,52.45,13.5,Berlin-Johannisthal,Berlin,Frei
410,19960501,20201031,33,52.404,13.7309,Berlin-Kaniswall,Berlin,Frei
412,19690101,19910430,35,52.4833,13.5167,Berlin-Karlshorst,Berlin,Frei
413,19780101,19940228,39,52.5044,13.5799,Berlin-Kaulsdorf,Berlin,Frei
414,19690101,19951231,36,52.4753,13.5899,Berlin-Köpenick,Berlin,Frei
416,19820701,19960930,47,52.4069,13.4127,Berlin-Lichtenrade,Berlin,Frei
417,19360101,19561030,43,52.4144,13.3036,Berlin-Lichterfelde (Süd),Berlin,Frei
418,19310101,20080131,45,52.4089,13.3316,Berlin-Lichterfelde Ost,Berlin,Frei
419,19690101,20010331,53,52.5753,13.4832,Berlin-Malchow,Berlin,Frei
420,19930501,20230806,61,52.5447,13.5598,Berlin-Marzahn,Berlin,Frei
421,19910101,19941231,52,52.5333,13.55,"Berlin-Marzahn, Apw",Berlin,Frei
422,19690101,19910831,35,52.5333,13.3833,Berlin-Mitte,Berlin,Frei
425,19590101,19820630,38,52.4044,13.4838,Berlin-Rudow,Berlin,Frei
426,19690101,20241030,36,52.3823,13.6236,Berlin-Schmöckwitz,Berlin,Frei
427,19570101,20241030,46,52.3807,13.5306,Berlin Brandenburg,Brandenburg,Frei
429,19861001,19870131,32,52.5667,13.1694,Berlin-Spandau,Berlin,Frei
430,19630101,20210504,36,52.5644,13.3088,Berlin-Tegel,Berlin,Frei
432,19780401,19941231,36,52.6044,13.2952,Berlin-Tegeler Fliesstal,Berlin,Frei
433,19480101,20241030,48,52.4676,13.402,Berlin-Tempelhof,Berlin,Frei
434,19690101,20051231,35,52.4553,13.4699,Berlin-Treptow,Berlin,Frei
435,19640101,20061231,45,52.4289,13.2327,Berlin-Zehlendorf,Berlin,Frei
436,19690101,20031231,75,53.216,12.5815,Berlinchen,Brandenburg,Frei
437,19510101,20171231,230,51.4554,10.2357,Berlingerode,Thüringen,Frei
438,19910301,20101231,563,50.5241,12.7759,Schwarzenberg-Bermsgrün,Sachsen,Frei
439,19310101,20100731,522,47.823,12.3974,"Bernau, Kreis Rosenheim",Bayern,Frei
440,19410101,20241030,928,47.815,8.0256,Bernau-Goldbach,Baden-Württemberg,Frei
441,18900101,19760630,920,47.8,8.0333,Bernau-Kaiserhaus,Baden-Württemberg,Frei
442,19810801,19820531,750,47.7333,10.7833,Bernbeuren,Bayern,Frei
443,20040314,20241030,936,47.7388,10.7448,Bernbeuren-Prachtsried,Bayern,
444,19730101,20021231,168,51.1843,12.6587,Bernbruch,Sachsen,Frei
445,18980101,20241030,85,51.8218,11.711,Bernburg/Saale (Nord),Sachsen-Anhalt,Frei
446,19270801,20241030,1,53.1553,8.5395,Berne-Katjenbüttel,Niedersachsen,Frei
447,19310101,20241030,366,50.0415,11.6479,"Berneck, Bad",Bayern,Frei
448,19870501,20071231,435,49.1265,12.2649,Bernhardswald-Hauzendorf,Bayern,Frei
449,19410101,19870430,570,49.1201,12.2152,Bernhardswald-Kürn,Bayern,Frei
450,19310101,20121203,120,49.9186,7.0664,Bernkastel-Kues,Rheinland-Pfalz,Frei
451,19410101,20000131,495,48.9207,12.9267,Bernried/Niederbayern -Buchet,Bayern,Frei
452,19611001,20050131,145,51.3734,14.066,"Bernsdorf, Krs. Kamenz",Sachsen,Frei
453,19010531,19901231,480,50.5667,12.05,Bernsgrün,Thüringen,Frei
454,19480701,20061231,348,51.3798,10.5229,Rehungen,Thüringen,Frei
455,19310101,20061231,35,52.55,7.9508,Bersenbrück,Niedersachsen,Frei
456,19690101,20061231,134,51.9542,10.7568,Berßel,Sachsen-Anhalt,Frei
457,19520801,20091231,342,51.0571,14.2283,Berthelsdorf,Sachsen,Frei
458,19750101,19880331,185,50.0699,7.0306,"Bertrich, Bad",Rheinland-Pfalz,
459,19920501,20061231,285,50.8871,14.7364,Bertsdorf,Sachsen,Frei
460,19510101,20241030,362,49.2641,6.6868,Berus,Saarland,Frei
461,19710101,19841231,3,53.1833,7.3,Beschotenweg,Niedersachsen,Frei
462,19410101,20061231,16,54.05,9.35,Besdorf,Schleswig-Holstein,Frei
463,19510101,20061231,330,51.3718,8.4307,Bestwig-Nuttlar,Nordrhein-Westfalen,Frei
464,19510101,20041231,78,51.6723,13.0002,Bethau,Sachsen-Anhalt,Frei
465,19530101,20240301,352,50.5561,10.2891,Rhönblick-Bettenhausen,Thüringen,Frei
466,19310101,20051231,501,49.68,11.4172,Betzenstein,Bayern,Frei
467,19510101,19701230,315,50.1833,7.45,Beulich,Rheinland-Pfalz,Frei
468,20071101,20241030,505,49.7291,6.9175,Beuren (Hochwald),Rheinland-Pfalz,
469,19410101,19901231,32,53.0833,10.5667,"Bevensen, Bad",Niedersachsen,Frei
470,19310101,20061231,101,51.6709,9.3756,Beverungen,Nordrhein-Westfalen,Frei
471,19510101,20041231,415,49.3853,7.2692,Bexbach-Höchen,Saarland,Frei
472,19690101,20021231,58,52.0483,11.6413,Beyendorf-Sohlen,Sachsen-Anhalt,Frei
473,19690101,20021231,200,51.4526,11.3969,Sotterhausen,Sachsen-Anhalt,Frei
474,18920608,20080331,599,48.1252,9.7639,Warthausen-Birkenhard,Baden-Württemberg,Frei
475,18990201,20241030,437,48.5347,10.8119,Biberbach-Markt,Bayern,Frei
476,19410101,20241030,88,49.6896,8.4179,Biblis,Hessen,Frei
477,18910101,20150630,190,51.2068,11.5803,"Bibra, Bad",Sachsen-Anhalt,Frei
478,19510101,20041231,223,50.1607,9.3342,Biebergemünd-Bieber,Hessen,Frei
479,19310101,20241030,138,50.2435,9.2892,Wächtersbach,Hessen,Frei
480,18930101,20241030,296,50.9275,8.4937,Biedenkopf-Wallau,Hessen,Frei
481,19610101,19880630,670,50.9518,8.5321,Biedenkopf (Sackpfeife),Hessen,Frei
483,19450331,20150831,364,50.8732,14.0382,Bielatal,Sachsen,Frei
484,19610101,19991231,99,52.0358,8.5637,Bielefeld (Stadtreinigungsamt ),Nordrhein-Westfalen,Frei
485,19410101,19951231,96,52.0439,8.6368,Bielefeld-Altenhagen,Nordrhein-Westfalen,Frei
486,19410101,20071231,155,51.9833,8.5167,Bielefeld-Brackwede,Nordrhein-Westfalen,Frei
487,19410101,20061031,250,51.9836,8.554,Bielefeld-Senne,Nordrhein-Westfalen,Frei
488,19410101,20241030,127,51.9394,8.5932,Bielefeld-Sennestadt,Nordrhein-Westfalen,Frei
489,19690101,19981231,79,51.7504,11.8532,Biendorf,Sachsen-Anhalt,Frei
490,19710101,20241030,31,53.1173,10.4902,Bienenbüttel-Bargdorf,Niedersachsen,Frei
491,19410101,19721231,210,49.35,9.5333,Bieringen,Baden-Württemberg,Frei
492,19690101,20021231,210,51.6054,11.3855,Biesenrode,Sachsen-Anhalt,Frei
493,19410101,20071231,121,51.9622,7.3073,Billerbeck,Nordrhein-Westfalen,Frei
494,18920801,20041231,630,48.1135,9.2756,"Bingen, Kreis Sigmaringen",Baden-Württemberg,Frei
495,19310101,20011231,82,49.9453,7.9019,Bingen-Büdesheim,Rheinland-Pfalz,Frei
496,19460801,20241001,26,54.3941,13.6045,Binz,Mecklenburg-Vorpommern,Frei
497,19410101,20051231,512,49.4553,11.5975,Birgland-Fürnried,Bayern,Frei
498,19010101,20241030,763,47.7452,8.3111,Ühlingen-Birkendorf,Baden-Württemberg,Frei
499,19510101,20021231,360,48.4416,13.0951,"Birnbach, Bad",Bayern,Frei
500,18910101,20041231,340,50.3824,9.302,Birstein-Fischborn,Hessen,Frei
501,19490101,20061231,739,50.5296,10.0485,Birx,Thüringen,Frei
502,19410101,20061231,412,49.8747,9.4883,Bischbrunn,Bayern,Frei
503,19450401,20091231,265,51.0938,14.7442,Rosenbach-Bischdorf,Sachsen,Frei
504,19690101,20241030,79,51.7982,13.9716,Lübbenau/Spreewald-Bischdorf,Brandenburg,Frei
505,19810101,20060930,332,51.4268,10.0932,Bischhagen,Thüringen,Frei
506,19460813,19991231,235,51.0537,10.3659,Bischofroda,Thüringen,Frei
507,19690101,20011231,275,51.4876,11.5339,Bischofrode,Sachsen-Anhalt,Frei
508,19940401,20101231,675,50.0539,11.8149,Bischofsgrün,Bayern,
509,19410101,20241030,664,50.0509,11.7936,Bischofsgrün (Hohe Reuth),Bayern,Frei
510,19710101,20181031,465,50.3988,10.0016,Bischofsheim/Rhön,Bayern,Frei
511,19510101,20051231,684,48.9184,13.0795,Bischofsmais,Bayern,Frei
512,19510101,20021231,300,51.1346,14.1904,Bischofswerda,Sachsen,Frei
513,19880601,19911031,703,47.6458,12.9567,Bischofswiesen,Bayern,Frei
514,19410101,20051231,592,47.6141,12.947,Bischofswiesen-Engedey,Bayern,Frei
515,19310101,20241030,867,47.6523,12.9253,Bischofswiesen-Loipl,Bayern,Frei
516,19310101,20241030,689,47.6871,12.9412,Bischofswiesen-Winkl,Bayern,Frei
517,18970414,20101231,44,52.66,11.5518,Bismark,Sachsen-Anhalt,Frei
518,18910701,20241030,98,53.1158,10.0693,Bispingen-Steinbeck/Luhe,Niedersachsen,Frei
519,19510101,20020630,116,53.166,9.9638,Bispingen-Wilsede,Niedersachsen,Frei
520,19710101,20031231,180,52.2105,8.1938,Bissendorf-Holte-Sünsbeck,Niedersachsen,Frei
521,19310101,20240601,106,52.2834,8.251,Bissendorf-Schledehausen,Niedersachsen,Frei
522,20050101,20241030,425,48.7092,10.6283,Bissingen (Kläranlage),Bayern,
523,19510101,20180531,359,49.9797,6.5325,Bitburg,Rheinland-Pfalz,Frei
524,19450701,19921231,80,51.6333,12.3167,Bitterfeld,Sachsen-Anhalt,Frei
525,19820801,20060531,854,48.2435,9.1007,Bitz,Baden-Württemberg,Frei
526,18820201,20180531,254,50.6738,11.2805,"Blankenburg, Bad",Thüringen,Frei
527,19310401,20241030,194,51.7901,10.9714,Blankenburg/Harz,Sachsen-Anhalt,Frei
528,19770101,19911231,42,52.3333,13.4,Blankenfelde,Brandenburg,Frei
529,19460101,20170630,26,54.1732,12.3415,Blankenhagen,Mecklenburg-Vorpommern,Frei
530,18991101,20040731,365,50.8599,11.3439,Blankenhain,Thüringen,Frei
531,19510101,19970831,310,50.8107,12.3082,Crimmitschau-Blankenha.,Sachsen,Frei
533,19610101,20241030,402,50.3844,6.7375,Blankenheim-Ahrhütte,Nordrhein-Westfalen,Frei
535,19310101,20241030,417,50.0372,7.3079,Blankenrath,Rheinland-Pfalz,Frei
536,19140831,20061231,480,50.3991,11.6919,Blankenstein,Thüringen,Frei
537,19310101,20241030,705,48.4369,9.7443,Blaubeuren-Wennenden,Baden-Württemberg,Frei
538,19790601,20031231,450,49.3,9.9667,Blaufelden,Baden-Württemberg,Frei
539,19410101,20020331,465,49.312,10.0905,Blaufelden-Gammesfeld,Baden-Württemberg,Frei
540,19310101,20010331,635,48.4618,9.8361,Blaustein-Bermaringen,Baden-Württemberg,Frei
541,19310101,20061231,8,53.2902,10.7318,Bleckede,Niedersachsen,Frei
542,19410101,20241030,12,53.2401,10.8522,Bleckede-Walmsburg,Niedersachsen,Frei
543,19520501,20091231,244,51.4468,10.574,Bleicherode,Thüringen,Frei
544,19690101,20051231,92,53.2024,12.3345,Blesendorf,Brandenburg,Frei
545,19510101,20041231,255,49.2367,7.2528,Blieskastel,Saarland,Frei
546,19510101,20201231,250,49.1512,7.3601,Blieskastel-Brenschelbach,Saarland,Frei
547,19310101,20051231,420,48.6326,10.6218,Blindheim,Bayern,Frei
548,19790301,20080831,707,47.8422,8.5362,Blumberg,Baden-Württemberg,Frei
549,19820101,20051231,75,52.6067,13.6049,"Blumberg, Kreis Barnim",Brandenburg,Frei
550,19940501,20241030,344,50.9041,11.7985,Bobeck,Thüringen,Frei
551,19510101,20241030,519,50.3887,11.9955,Weischlitz-Heinersgrün,Sachsen,Frei
552,19310101,20241030,514,48.2638,10.8215,Bobingen,Bayern,Frei
553,19410101,19740831,25,51.838,6.6107,Bocholt (Marienschule),Nordrhein-Westfalen,Frei
554,19460101,20241030,23,51.8293,6.5365,Bocholt-Liedern (Wasserwerk),Nordrhein-Westfalen,Frei
555,19310101,20241030,110,51.5026,7.2289,Bochum,Nordrhein-Westfalen,Frei
556,19780101,19801231,123,51.4833,7.25,Bochum-Altenbochum,Nordrhein-Westfalen,Frei
557,19410101,19801231,99,51.4667,7.3167,Bochum-Langendreer,Nordrhein-Westfalen,Frei
558,19510101,19701230,128,51.45,7.2,Bochum-Weitmar,Nordrhein-Westfalen,Frei
559,19510101,20140331,509,50.5399,12.6853,Bockau,Sachsen,Frei
560,19801001,20241030,123,52.0145,10.1322,Bockenem,Niedersachsen,Frei
561,19850201,20241030,11,53.367,7.9679,Bockhorn-Grabstede,Niedersachsen,Frei
562,19310101,20241030,454,48.3285,12.0032,Bockhorn/Oberbayern -Grünbach,Bayern,Frei
563,19410101,20051231,238,50.2649,10.0827,"Bocklet, Bad",Bayern,Frei
564,19510801,20051231,66,53.0963,12.3137,Boddin-Langnow-Heidelberg,Brandenburg,Frei
565,19410101,20051231,896,47.6844,10.4119,Durach-Bodelsberg,Bayern,Frei
566,19510101,20061231,282,51.6929,9.4547,Bodenfelde (Forsthaus Winnefeld),Niedersachsen,Frei
567,19310101,20241030,260,51.6957,9.5135,Bodenfelde-Amelith,Niedersachsen,Frei
568,19510101,19701230,708,48.1833,8.1167,Bodenhäusle,Baden-Württemberg,Frei
569,18990101,20010630,464,48.4241,12.4054,Bodenkirchen-Aich,Bayern,Frei
570,19790101,19811231,648,49.0768,13.0765,Bodenmais-Mais,Bayern,
571,19510101,20210731,60,52.8473,10.6696,"Bodenteich, Bad",Niedersachsen,Frei
572,19510101,20241030,420,49.2986,12.24,Bodenwöhr-Altenschwand,Bayern,Frei
573,19410101,20011231,415,47.7949,9.0457,Bodman-Ludwigshafen,Baden-Württemberg,Frei
574,19710101,20031231,640,47.7167,9.6833,Bodnegg-Billen,Baden-Württemberg,Frei
575,19310101,20051231,744,47.753,10.9865,Böbing,Bayern,Frei
576,19870801,20041231,445,48.6759,8.9732,Böblingen,Baden-Württemberg,Frei
577,19410101,19701231,488,48.8667,11.3667,Böhmfeld,Bayern,Frei
578,19510101,19731231,379,48.9451,11.3667,Böhming,Bayern,Frei
579,18900401,20241030,301,51.0133,13.0969,Rossau-Moosheim,Sachsen,Frei
580,19690101,20031231,64,53.4054,12.7861,Boek,Mecklenburg-Vorpommern,Frei
581,19690101,20150630,17,53.9853,11.9981,Groß Bölkow-Matersen,Mecklenburg-Vorpommern,Frei
582,19510101,20241030,227,49.0368,9.0875,Bönnigheim,Baden-Württemberg,Frei
583,19710101,20241030,585,49.7067,7.0973,Börfink-Thranenweier,Rheinland-Pfalz,Frei
584,19510101,20241030,127,51.4075,12.8626,Lossatal-Voigtshain,Sachsen,Frei
585,19820101,20101231,34,52.6892,12.935,"Börnicke, Kreis Havelland",Brandenburg,Frei
586,19510101,20071231,360,50.8241,11.0589,Bösleben (Ilm),Thüringen,Frei
587,19310101,20031231,928,48.1063,8.8032,Böttingen,Baden-Württemberg,Frei
588,19920501,19960731,105,51.752,9.3953,Boffzen,Niedersachsen,Frei
589,19310101,20241030,343,48.8846,12.7453,Bogen-Pfelling,Bayern,Frei
590,19460901,20241001,56,53.749,11.9799,Boitin,Mecklenburg-Vorpommern,Frei
591,18880604,20241030,45,53.3911,10.6878,Boizenburg,Mecklenburg-Vorpommern,Frei
592,19460101,19621231,10,53.8634,9.7344,Bokel,Schleswig-Holstein,Frei
593,19510101,20200731,423,48.6397,9.6233,"Boll, Bad",Baden-Württemberg,Frei
594,19930101,20000229,425,48.6407,9.6136,"Boll, Bad (KKst)",Baden-Württemberg,
595,19560101,20241030,77,52.6046,14.0363,Oberbarnim-Grunow,Brandenburg,Frei
596,18880101,20241030,15,54.0027,11.1908,Boltenhagen,Mecklenburg-Vorpommern,Frei
597,19510101,20001231,456,48.5251,8.8329,Bondorf,Baden-Württemberg,Frei
598,19490101,19570831,62,50.7285,7.0839,Bonn,Nordrhein-Westfalen,Frei
599,19310101,19861231,62,50.7055,7.1467,Bonn-Friesdorf,Nordrhein-Westfalen,Frei
602,19310101,19970731,60,50.7167,7.1,Bonn-Poppelsdorf,Nordrhein-Westfalen,Frei
603,19900101,20241030,147,50.7293,7.204,Königswinter-Heiderhof,Nordrhein-Westfalen,Frei
604,20061001,20240910,875,47.8194,8.3348,Bonndorf/Schwarzwald,Baden-Württemberg,Frei
605,18900101,19861031,850,47.8167,8.3333,Bonndorf/Schwarzwald (Martinstr.),Baden-Württemberg,Frei
606,19500101,20241029,571,48.079,10.1977,Boos,Bayern,Frei
608,19310101,20241030,498,48.8474,10.3644,Bopfingen-Flochberg,Baden-Württemberg,Frei
609,19510101,20071231,530,48.9015,10.3121,Bopfingen-Baldern,Baden-Württemberg,Frei
610,19310101,20241030,77,50.2028,7.6365,"Boppard-Salzig, Bad",Rheinland-Pfalz,Frei
611,19310101,20241030,29,54.1711,10.0433,Bordesholm,Schleswig-Holstein,Frei
612,19510101,19651230,365,49.5,6.4333,Borg,Saarland,Frei
613,19410101,20241030,206,51.5677,9.2324,Borgentreich,Nordrhein-Westfalen,Frei
614,19510101,20071231,240,51.5709,9.312,Borgentreich-Bühne,Nordrhein-Westfalen,Frei
615,19310101,19621230,130,52.1833,8.1833,Borgloh,Niedersachsen,Frei
616,19510101,19731231,13,54.3333,9.7167,Borgstedt,Schleswig-Holstein,Frei
617,19410101,20241030,47,51.873,6.8863,Borken in Westfalen,Nordrhein-Westfalen,Frei
618,19510101,20021231,172,51.064,9.2956,Borken/Hessen-Gombeth,Hessen,Frei
619,19410101,20060228,12,53.5788,6.6703,Borkum-Süderstraße,Niedersachsen,Frei
621,19510101,19971231,440,50.3127,6.826,Borler,Rheinland-Pfalz,Frei
622,19460401,20241030,66,52.3745,11.4655,Westheide-Born,Sachsen-Anhalt,Frei
623,19690101,19941231,135,51.15,12.4667,Borna (Speicherbecken),Sachsen,Frei
624,19450228,20241030,297,51.3443,9.9465,Bornhagen,Thüringen,Frei
625,18910607,20071231,40,54.0667,10.2333,Bornhöved,Schleswig-Holstein,Frei
626,19690101,20061231,80,51.9797,12.2066,Bornum,Sachsen-Anhalt,Frei
628,19740101,20241030,41,53.8306,10.1799,Borstel über Bad Oldesloe,Schleswig-Holstein,Frei
629,19610101,20061231,47,54.089,10.4845,Bosau-Hutzfeld,Schleswig-Holstein,Frei
630,19690101,20241030,87,52.0193,11.4059,Wanzleben-Börde / Klein Germersleben,Sachsen-Anhalt,Frei
631,19610101,19871231,38,51.55,6.95,Bottrop,Nordrhein-Westfalen,Frei
632,19510101,20041231,140,51.589,9.9232,Bovenden,Niedersachsen,Frei
633,19870101,20240901,126,51.4041,14.5681,Boxberg,Sachsen,Frei
634,19800301,19910331,373,49.4442,9.6458,Boxberg-Seehof,Baden-Württemberg,
637,19450101,20120630,115,51.5668,12.0677,Petersberg-Hohen,Sachsen-Anhalt,Frei
638,19310101,19701230,51,51.2833,6.2,Bracht,Nordrhein-Westfalen,Frei
639,19510101,20040630,332,50.3074,9.2753,Brachttal-Spielberg,Hessen,Frei
640,19450301,20130106,345,50.8685,12.7237,Limbach-Oberfrohna-Bräunsdorf,Sachsen,Frei
641,19450401,20060131,390,50.9407,13.2194,Oberschöna-Bräunsdorf,Sachsen,Frei
642,19660101,19931031,4,53.3518,8.4969,Brake,Niedersachsen,Frei
643,19931101,19941231,0,53.296,8.4529,Brake-Süderfeld,Niedersachsen,Frei
644,19410101,20241030,150,51.7049,9.1738,Brakel,Nordrhein-Westfalen,Frei
645,19310101,20241030,75,52.4083,7.9682,Bramsche,Niedersachsen,Frei
646,19310101,20070531,15,53.9362,9.9532,"Bramstedt, Bad-Bimöhlen",Schleswig-Holstein,Frei
647,18990101,20241030,592,49.9589,11.9125,Brand/Oberpfalz,Bayern,Frei
648,19630501,20061231,9,53.8551,9.7152,Brande-Hörnerkirchen,Schleswig-Holstein,Frei
650,19081101,20080430,35,52.4136,12.5503,Brandenburg-Görden,Brandenburg,Frei
652,19490101,20030630,384,49.5353,10.7706,Hagenbüchach,Bayern,Frei
653,19310101,20241030,483,47.7241,12.1092,Brannenburg-Degerndorf,Bayern,Frei
654,19310101,20241030,230,50.5228,8.3978,Braunfels,Hessen,Frei
655,19460101,20061231,320,50.8007,12.2268,Braunichswalde,Thüringen,Frei
656,19310101,20241030,607,51.7234,10.6021,Braunlage,Niedersachsen,Frei
657,19550101,20031231,625,51.6634,10.669,Braunlage-Hohegeiß,Niedersachsen,Frei
658,19550101,19930630,600,51.6667,10.6667,Braunlage-Hohegeiß (A),Niedersachsen,Frei
659,19940501,19970630,81,52.2667,10.5167,Braunschweig (Zentrum),Niedersachsen,Frei
